inventory,writer,source,destination,year,date,rec_date,resp_date,language,notes
DvdM_558-029,"Janssen van der Meulen, Peeter",Leiden,Delft,1593,15930124,15930124,NA,Dutch,
DvdM_558-031,"Janssen van der Meulen, Peeter",Leiden,Haarlem,1593,15930325,NA,NA,Dutch,
DvdM_558-032,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1593,15930505,15930509,NA,Dutch,
DvdM_558-034,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1593,15930515,15930517,NA,Dutch,
DvdM_558-042,"Janssen van der Meulen, Peeter",Leiden,Amsterdam,1593,15930903,NA,NA,Dutch,
DvdM_558-043,"Janssen van der Meulen, Peeter",Leiden,Bremen,1593,15930907,NA,NA,Dutch,Sent a letter once a week to Daniel in Bremen for 5 straight weeks
DvdM_558-045,"Janssen van der Meulen, Peeter",Leiden,Bremen,1593,15930914,NA,NA,Dutch,
DvdM_558-046,"Janssen van der Meulen, Peeter",Leiden,Bremen,1593,15930921,NA,NA,Dutch,
DvdM_558-047,"Janssen van der Meulen, Peeter",Leiden,Bremen,1593,15930928,NA,NA,Dutch,
DvdM_558-048,"Janssen van der Meulen, Peeter",Leiden,Bremen,1593,15931005,NA,NA,Dutch,
DvdM_558-049,"Janssen van der Meulen, Peeter",Leiden,Amsterdam,1593,15931012,NA,NA,Dutch,
DvdM_558-050,"Janssen van der Meulen, Peeter",Leiden,Amsterdam,1593,15931015,NA,NA,Dutch,
DvdM_558-051,"Janssen van der Meulen, Peeter",Leiden,The Hague,1593,15931029,15931029,NA,Dutch,
DvdM_558-053,"Janssen van der Meulen, Peeter",Harlingen,Leiden,1593,15931121,15931127,NA,Dutch,
DvdM_558-054,"Janssen van der Meulen, Peeter",Emden,Leiden,1593,15931121,15931219,NA,Dutch,
DvdM_558-055,"Janssen van der Meulen, Peeter",Bremen,Leiden,1593,15931207,15931215,NA,Dutch,Changed date to new style
DvdM_558-056,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940205,15940209,NA,Dutch,
DvdM_558-057,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940213,15940219,NA,Dutch,
DvdM_558-058,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940218,15940223,NA,Dutch,
DvdM_558-059,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940219,15940223,NA,Dutch,
DvdM_558-060,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940226,15940306,NA,Dutch,
DvdM_558-062,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940302,15940306,NA,Dutch,
DvdM_558-063,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940303,15940308,NA,Dutch,
DvdM_558-064,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940308,15940310,NA,Dutch,
DvdM_558-065–66,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940315,15940318,NA,Dutch,
DvdM_558-067,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940322,15940325,NA,Dutch,
DvdM_558-068,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940325,15940330,NA,Dutch,
DvdM_558-069,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940401,NA,NA,Dutch,
DvdM_558-070,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940408,15940411,NA,Dutch,
DvdM_558-071,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940415,15940420,NA,Dutch,
DvdM_558-073,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940423,15940425,NA,Dutch,
DvdM_558-074,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940429,15940502,NA,Dutch,
DvdM_558-075,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940507,15940511,NA,Dutch,
DvdM_558-076,"Janssen van der Meulen, Peeter",Middelburg,Leiden,1594,15940513,15940516,NA,Dutch,
DvdM_558-079,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940530,15940531,NA,Dutch,
DvdM_558-080,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940531,15940531,NA,Dutch,
DvdM_558-082,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940603,15940603,NA,Dutch,
DvdM_558-083,"Janssen van der Meulen, Peeter",Amsterdam,Dordrecht,1594,15940604,15940606,NA,Dutch,
DvdM_558-085,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940608,15940611,NA,Dutch,"Letter was probably not sent until June 11th, because that is date listed on back"
DvdM_558-086,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940609,15940610,NA,Dutch,Letter contains letters from both Peeter Janssen and Baptista Oyens
DvdM_558-086,"Oyens, Baptista",Amsterdam,Leiden,1594,15940609,15940610,NA,Dutch,Letter contains letters from both Peeter Janssen and Baptista Oyens
DvdM_558-088,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940610,15940611,NA,Dutch,
DvdM_558-089,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940611,15940611,NA,Dutch,
DvdM_558-090,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940619,15940620,NA,Dutch,
DvdM_558-091,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940621,15940621,NA,Dutch,
DvdM_558-092,"Janssen van der Meulen, Peeter",Haarlem,Leiden,1594,15940622,15940622,NA,Dutch,
DvdM_558-093,"Janssen van der Meulen, Peeter",Haarlem,Leiden,1594,15940629,15940629,NA,Dutch,
DvdM_558-095,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940705,15940706,NA,Dutch,
DvdM_558-096,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940706,15940706,NA,Dutch,
DvdM_558-097,"Janssen van der Meulen, Peeter",Amsterdam,Leiden,1594,15940707,15940707,NA,Dutch,
DvdM_558-098–99,"Janssen van der Meulen, Peeter",Stockholm,Leiden,1594,15941014,15941104,NA,Dutch,
DvdM_56-03,"Eeckeren, Robert van",Haarlem,Delft,1585,15850411,NA,NA,Dutch,RGP-110
DvdM_567,"Kindt, P.A.",Frankfurt,Bremen,1590,15900824,NA,NA,NA,
DvdM_569-01,"Klamp, Johann",Bremen,Antwerp,1591,15910216,NA,NA,NA,Changed date to new style
DvdM_579-05,"Lempereur, Antonio",Amsterdam,Bremen,1591,15910903,NA,NA,NA,St 5: Sent to Bremen on 3 September 1591 to Daniel and Andries
DvdM_582-1,"Lincklaes, Wynant",Leiden,Amsterdam,1596,15960313,15960314,NA,Dutch,
DvdM_582-2,"Lincklaes, Wynant",The Hague,Leiden,1596,15960715,15960715,NA,Dutch,
DvdM_582-3,"Lincklaes, Wynant",The Hague,Leiden,1596,15960716,15960716,NA,Dutch,
DvdM_586-01,"Maillet, Pierre",Middelburg,Bremen,1591,15910906,15910928,NA,French,Changed received date to new style
DvdM_586-02,"Maillet, Pierre",Middelburg,Bremen,1591,15910917,15910928,NA,NA,Changed received date to new style
DvdM_589-01,"Mandernach, Nicolas",Dordrecht,Bremen,1589,15890426,15890515,NA,NA,
DvdM_589-02,"Mandernach, Nicolas",Dordrecht,Leiden,1591,15911108,15911110,15911112,Dutch,
DvdM_589-03,"Mandernach, Nicolas",Dordrecht,Leiden,1591,15911111,NA,NA,Dutch,
DvdM_589-04,"Mandernach, Nicolas",Dordrecht,Leiden,1591,15911115,NA,NA,Dutch,
DvdM_589-05,"Mandernach, Nicolas",Dordrecht,Leiden,1591,15911202,NA,NA,Dutch,
DvdM_589-06,"Mandernach, Nicolas",Dordrecht,Leiden,1591,15911220,NA,15911226,Dutch,
DvdM_589-07,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920106,15920109,NA,Dutch,
DvdM_589-08,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920118,15920121,NA,Dutch,
DvdM_589-09,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920423,NA,NA,Dutch,
DvdM_589-10,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920427,NA,15920501,Dutch,
DvdM_589-11,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920504,NA,NA,Dutch,
DvdM_589-12,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920511,15920513,15920514,Dutch,
DvdM_589-13,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920515,NA,NA,Dutch,
DvdM_589-14,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920518,NA,NA,Dutch,
DvdM_589-15,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920604,15920606,15920612,Dutch,
DvdM_589-16,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920706,15920715,15920717,Dutch,
DvdM_589-17,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920806,15920810,15920813,Dutch,
DvdM_589-18,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15920818,15920905,NA,Dutch,
DvdM_589-19,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15921030,15921107,NA,Dutch,
DvdM_589-20,"Mandernach, Nicolas",Dordrecht,Leiden,1592,15921217,15921221,NA,Dutch,
DvdM_589-21,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930318,15930325,15930327,Dutch,
DvdM_589-22,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930405,15930411,NA,Dutch,
DvdM_589-23,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930420,15930421,NA,Dutch,
DvdM_589-24,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930429,15930501,NA,Dutch,
DvdM_589-25,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930611,15930614,NA,Dutch,
DvdM_589-26,"Mandernach, Nicolas",Dordrecht,Leiden,1593,15930727,15930729,NA,Dutch,
DvdM_589-27,"Mandernach, Nicolas",Dordrecht,Leiden,1594,15940224,NA,NA,Dutch,
DvdM_589-28,"Mandernach, Nicolas",Dordrecht,Leiden,1595,15950517,15950518,NA,Dutch,
DvdM_593a-001,"Meulen, Andries van der",Antwerp,Delft,1584,15841003,NA,NA,Dutch,RGP-16
DvdM_593a-002,"Meulen, Andries van der",Antwerp,Delft,1584,15841005,NA,NA,Dutch,RGP-17
DvdM_593a-003,"Meulen, Andries van der",Antwerp,Delft,1584,15841010,NA,NA,Dutch,RGP-19
DvdM_593a-004,"Meulen, Andries van der",Antwerp,Delft,1584,15841012,NA,NA,Dutch,RGP-20
DvdM_593a-005,"Meulen, Andries van der",Antwerp,Delft,1584,15841016,NA,NA,Dutch,RGP-22
DvdM_593a-006,"Meulen, Andries van der",Antwerp,Delft,1584,15841017,NA,NA,Dutch,RGP-23
DvdM_593a-007,"Meulen, Andries van der",Antwerp,Delft,1584,15841018,NA,NA,Dutch,RGP-24
DvdM_593a-008,"Meulen, Andries van der",Antwerp,Delft,1584,15841024,NA,NA,Dutch,RGP-25
DvdM_593a-009,"Meulen, Andries van der",Antwerp,Delft,1584,15841025,NA,NA,Dutch,RGP-26
DvdM_593a-010,"Meulen, Andries van der",Antwerp,Delft,1584,15841027,NA,NA,Dutch,RGP-27
DvdM_593a-011,"Meulen, Andries van der",Antwerp,Delft,1584,15841103,NA,NA,Dutch,RGP-30
DvdM_593a-012,"Meulen, Andries van der",Antwerp,Delft,1584,15841105,NA,NA,Dutch,RGP-31. Sent over land by express.
DvdM_593a-013,"Meulen, Andries van der",Antwerp,Delft,1584,15841105,NA,NA,Dutch,RGP-32. Sent by sea.
DvdM_593a-014,"Meulen, Andries van der",Antwerp,Delft,1584,15841108,NA,NA,Dutch,RGP-34. Written on 7–8 November.
DvdM_593a-015,"Meulen, Andries van der",Antwerp,Delft,1584,15841110,NA,NA,Dutch,RGP-36. Written on 9_10 November.
DvdM_593a-016,"Meulen, Andries van der",Antwerp,Delft,1584,15841112,NA,NA,Dutch,RGP-38. Sent to ‘Delft oft daer hij is.”
DvdM_593a-017,"Meulen, Andries van der",Antwerp,Delft,1584,15841117,NA,NA,Dutch,RGP-39
DvdM_593a-018,"Meulen, Andries van der",Antwerp,Delft,1584,15841118,NA,NA,Dutch,RGP-40
DvdM_593a-019,"Meulen, Andries van der",Antwerp,Delft,1584,15841124,NA,NA,Dutch,RGP-43
DvdM_593a-020,"Meulen, Andries van der",Antwerp,Delft,1584,15841124,NA,NA,Dutch,RGP-44
DvdM_593a-021,"Meulen, Andries van der",Antwerp,Delft,1584,15841125,NA,NA,Dutch,RGP-45. Letter not sent till 28 November.
DvdM_593a-022,"Meulen, Andries van der",Antwerp,Delft,1584,15841128,NA,NA,Dutch,RGP-46
DvdM_593a-023,"Meulen, Andries van der",Antwerp,Delft,1584,15841128,NA,NA,Dutch,RGP-47
DvdM_593a-024,"Meulen, Andries van der",Antwerp,Delft,1584,15841202,NA,NA,Dutch,RGP-48
DvdM_593a-025/26,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841204,NA,NA,Dutch,RGP-50
DvdM_593a-027,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841205,NA,NA,Dutch,RGP-51
DvdM_593a-028/29,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841207,NA,NA,Dutch,RGP-52
DvdM_593a-030,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841208,NA,NA,Dutch,RGP-53
DvdM_593a-031/32,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841208,NA,NA,Dutch,RGP-54/55
DvdM_593a-033,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841210,NA,NA,Dutch,RGP-56
DvdM_593a-034,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841213,NA,NA,Dutch,RGP-59
DvdM_593a-035,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841217,NA,NA,Dutch,RGP-60
DvdM_593a-036,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841225,NA,NA,Dutch,RGP-61
DvdM_593a-037,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841229,NA,NA,Dutch,RGP-62. Written on 28–29 December.
DvdM_593a-038,"Meulen, Andries van der",Antwerp,Haarlem,1584,15841230,NA,NA,Dutch,RGP-64. Written on 30–31 December.
DvdM_593a-039,"Meulen, Andries van der",Antwerp,Delft,1585,15850103,NA,NA,Dutch,RGP-65. Sent to Delft or where he is.
DvdM_593a-040,"Meulen, Andries van der",Antwerp,Haarlem,1585,15850109,NA,NA,Dutch,RGP-66. Sent to Haarlem or where he is.
DvdM_593a-041,"Meulen, Andries van der",Antwerp,Haarlem,1585,15850111,NA,NA,Dutch,RGP-67. Sent with the messenger from Amsterdam.
DvdM_593a-042,"Meulen, Andries van der",Antwerp,Delft,1585,15850112,NA,NA,Dutch,RGP-68. Written on 11–12 January. Sent to Delft or where he is.
DvdM_593a-043,"Meulen, Andries van der",Antwerp,Haarlem,1585,15850112,NA,NA,Dutch,RGP-69
DvdM_593a-044,"Meulen, Andries van der",Antwerp,Delft,1585,15850117,NA,NA,Dutch,RGP-70
DvdM_593a-045,"Meulen, Andries van der",Antwerp,Delft,1585,15850122,NA,NA,Dutch,RGP-71
DvdM_593a-046,"Meulen, Andries van der",Antwerp,Delft,1585,15850123,NA,NA,Dutch,RGP-72
DvdM_593a-047,"Meulen, Andries van der",Antwerp,Delft,1585,15850128,NA,NA,Dutch,RGP-74
DvdM_593a-048,"Meulen, Andries van der",Antwerp,Delft,1585,15850130,NA,NA,Dutch,RGP-75. Sent to Delft or Haarlem.
DvdM_593a-049,"Meulen, Andries van der",Antwerp,Delft,1585,15850205,NA,NA,Dutch,RGP-76
DvdM_593a-050,"Meulen, Andries van der",Antwerp,Delft,1585,15850207,NA,NA,Dutch,RGP-77
DvdM_593a-051,"Meulen, Andries van der",Antwerp,Delft,1585,15850211,NA,NA,Dutch,RGP-79
DvdM_593a-052,"Meulen, Andries van der",Antwerp,Delft,1585,15850216,NA,NA,Dutch,RGP-80
DvdM_593a-053,"Meulen, Andries van der",Antwerp,Delft,1585,15850220,NA,NA,Dutch,RGP-81
DvdM_593a-054,"Meulen, Andries van der",Antwerp,Delft,1585,15850222,NA,NA,Dutch,RGP-84. Written on 21–22 February.
DvdM_593a-055,"Meulen, Andries van der",Antwerp,Delft,1585,15850225,NA,NA,Dutch,RGP-85
DvdM_593a-056,"Meulen, Andries van der",Antwerp,Delft,1585,15850226,NA,NA,Dutch,RGP-87
DvdM_593a-057,"Meulen, Andries van der",Antwerp,Delft,1585,15850227,NA,NA,Dutch,RGP-88. No listed destination.
DvdM_593a-058,"Meulen, Andries van der",Antwerp,Delft,1585,15850302,NA,NA,Dutch,RGP-89
DvdM_593a-059,"Meulen, Andries van der",Antwerp,Delft,1585,15850305,NA,NA,Dutch,RGP-90
DvdM_593a-060,"Meulen, Andries van der",Antwerp,Delft,1585,15850309,NA,NA,Dutch,RGP-91
DvdM_593a-061,"Meulen, Andries van der",Antwerp,Delft,1585,15850311,NA,NA,Dutch,RGP-92
DvdM_593a-062,"Meulen, Andries van der",Antwerp,Delft,1585,15850313,NA,NA,Dutch,RGP-94
DvdM_593a-063,"Meulen, Andries van der",Antwerp,Delft,1585,15850314,NA,NA,Dutch,RGP-95
DvdM_593a-064,Staten van Brabant,Antwerp,Delft,1585,15850314,NA,NA,Dutch,RGP-97
DvdM_593a-066,"Meulen, Andries van der",Antwerp,Delft,1585,15850315,NA,NA,Dutch,RGP-98
DvdM_593a-066,"Meulen, Andries van der",Antwerp,Delft,1585,15850319,NA,NA,Dutch,RGP-99
DvdM_593a-067,"Meulen, Andries van der",Antwerp,Delft,1585,15850325,NA,NA,Dutch,RGP-102. Letter not sent until 28 March 1585. 'Godt beware den bode'
DvdM_593a-068,"Meulen, Andries van der",Antwerp,Delft,1585,15850328,NA,NA,Dutch,RGP-104
DvdM_593a-069,"Meulen, Andries van der",Antwerp,Delft,1585,15850330,NA,NA,Dutch,RGP-105
DvdM_593a-070,"Meulen, Andries van der",Antwerp,Delft,1585,15850331,NA,NA,Dutch,RGP-106
DvdM_593a-071,"Meulen, Andries van der",Antwerp,Delft,1585,15850406,NA,NA,Dutch,RGP-107
DvdM_593a-072,"Meulen, Andries van der",Antwerp,Delft,1585,15850410,NA,NA,Dutch,RGP-108
DvdM_593a-073,"Meulen, Andries van der",Antwerp,Delft,1585,15850411,NA,NA,Dutch,RGP-109
DvdM_593a-074,"Meulen, Andries van der",Antwerp,Delft,1585,15850419,NA,NA,Dutch,RGP-111
DvdM_593a-075,"Meulen, Andries van der",Antwerp,Delft,1585,15850424,NA,NA,Dutch,RGP-113
DvdM_593a-076,"Meulen, Andries van der",Antwerp,Delft,1585,15850428,NA,NA,Dutch,RGP-115
DvdM_593a-077,"Meulen, Andries van der",Antwerp,Delft,1585,15850430,NA,NA,Dutch,RGP-116. Daniel was actually in Middelburg at this time.
DvdM_593a-078,"Meulen, Andries van der",Antwerp,Middelburg,1585,15850504,NA,NA,Dutch,RGP-118
DvdM_593a-079,"Meulen, Andries van der",Antwerp,Delft,1585,15850509,NA,NA,Dutch,RGP-121
DvdM_593a-080,"Meulen, Andries van der",Antwerp,Delft,1585,15850511,NA,NA,Dutch,RGP-122
DvdM_593a-081,"Meulen, Andries van der",Antwerp,Delft,1585,15850517,NA,NA,Dutch,RGP-124
DvdM_593a-082,"Meulen, Andries van der",Antwerp,Delft,1585,15850528,NA,NA,Dutch,RGP-128
DvdM_593a-083,"Meulen, Andries van der",Antwerp,Delft,1585,15850528,NA,NA,Dutch,RGP-129
DvdM_593a-084,"Meulen, Andries van der",Antwerp,Delft,1585,15850530,NA,NA,Dutch,RGP-130
DvdM_593a-085,"Meulen, Andries van der",Antwerp,Delft,1585,15850601,NA,NA,Dutch,RGP-131
DvdM_593a-086,"Meulen, Andries van der",Antwerp,Delft,1585,15850604,NA,NA,Dutch,RGP-133
DvdM_593a-087,"Meulen, Andries van der",Antwerp,Delft,1585,15850614,NA,NA,Dutch,RGP-136. Written on 13–14 June
DvdM_593a-088,"Meulen, Andries van der",Antwerp,Delft,1585,15850620,NA,NA,Dutch,RGP-139
DvdM_593a-089,"Meulen, Andries van der",Antwerp,Delft,1585,15850629,NA,NA,Dutch,RGP-141
DvdM_593a-090,"Meulen, Andries van der",Antwerp,Delft,1585,15850705,NA,NA,Dutch,RGP-143. Sent on 10 July along with a letter from 9 July (nr 144)
DvdM_593a-091,"Meulen, Andries van der",Antwerp,Delft,1585,15850709,NA,NA,Dutch,RGP-144
DvdM_593a-092,"Meulen, Andries van der",Antwerp,Delft,1585,15850712,NA,NA,Dutch,RGP-146
DvdM_593a-093,"Meulen, Andries van der",Antwerp,Delft,1585,15850713,NA,NA,Dutch,RGP-147
DvdM_593a-094,"Meulen, Andries van der",Antwerp,Delft,1585,15850719,NA,NA,Dutch,RGP-148
DvdM_593a-095,"Meulen, Andries van der",Antwerp,Delft,1585,15850725,NA,NA,Dutch,RGP-149
DvdM_593a-096,"Meulen, Andries van der",Antwerp,Delft,1585,15850727,NA,NA,Dutch,RGP-150
DvdM_593a-097a,"Meulen, Andries van der",Antwerp,Delft,1585,15850731,NA,NA,Dutch,RGP-152. This letter was sent on 1 August after being added to with text of nr 153.
DvdM_593a-097b,"Meulen, Andries van der",Antwerp,Delft,1585,15850801,NA,NA,Dutch,RGP-152a
DvdM_593a-098,"Meulen, Andries van der",Antwerp,Delft,1585,15850808,NA,NA,Dutch,RGP-158
DvdM_593a-099,"Meulen, Andries van der",Antwerp,Delft,1585,15850812,NA,NA,Dutch,RGP-160
DvdM_593a-100,"Meulen, Andries van der",Antwerp,Delft,1585,15850816,NA,NA,Dutch,RGP-163
DvdM_593a-101,"Meulen, Andries van der",Antwerp,Delft,1585,15850822,NA,NA,Dutch,RGP-166
DvdM_593a-102,"Meulen, Andries van der",Bremen,Brunswick,1586,15860214,NA,NA,Dutch,
DvdM_593a-103,"Meulen, Andries van der",Bremen,Haarlem,1586,15860522,NA,NA,Dutch,
DvdM_593a-104,"Meulen, Andries van der",Bremen,Middelburg,1586,15860531,NA,NA,Dutch,
DvdM_593a-105,"Meulen, Andries van der",Bremen,Middelburg,1586,15860604,NA,NA,Dutch,
DvdM_593a-107,"Meulen, Andries van der",Bremen,London,1586,15860612,NA,NA,Dutch,
DvdM_593a-108,"Meulen, Andries van der",Bremen,London,1586,15860617,NA,NA,Dutch,
DvdM_593a-109,"Meulen, Andries van der",Bremen,London,1586,15860625,NA,NA,Dutch,
DvdM_593a-110,"Meulen, Andries van der",Bremen,London,1586,15860710,NA,NA,Dutch,
DvdM_593a-111,"Meulen, Andries van der",Bremen,London,1586,15860719,15860826,NA,Dutch,
DvdM_593a-112,"Meulen, Andries van der",Bremen,London,1586,15860722,NA,NA,Dutch,
DvdM_593a-113,"Meulen, Andries van der",Bremen,London,1586,15860725,NA,NA,Dutch,"Addressed to Haarlem, but Daniel was still in London."
DvdM_593a-114,"Meulen, Andries van der",Bremen,London,1586,15860729,NA,NA,Dutch,"Addressed to Middelburg, but Daniel was still in London."
DvdM_593a-115/116,"Meulen, Andries van der",Bremen,London,1586,15860726,NA,NA,Dutch,"Addressed to Middelburg, but Daniel was still in London."
DvdM_593a-117,"Meulen, Andries van der",Bremen,London,1586,15860826,NA,NA,Dutch,
DvdM_593a-118/119,"Meulen, Andries van der",Bremen,London,1586,15860915,NA,NA,Dutch,
DvdM_593a-119a,"Meulen, Andries van der",Bremen,NA,1586,15861011,NA,NA,Dutch,Partial letters 1–12
DvdM_593a-119b,"Meulen, Andries van der",Bremen,NA,1586,15861031,NA,NA,Dutch,Partial letters pages 13–25
DvdM_593a-119c,"Meulen, Andries van der",Bremen,NA,1586,15861104,NA,NA,Dutch,Partial letters pages 26–29
DvdM_593a-120,"Meulen, Andries van der",Bremen,Leiden,1592,15920111,15920119,NA,Dutch,
DvdM_593a-121,"Meulen, Andries van der",Bremen,Leiden,1592,15920704,15920713,NA,Dutch,
DvdM_593a-122,"Meulen, Andries van der",Bremen,Leiden,1592,15920725,15920812,NA,Dutch,
DvdM_593a-123,"Meulen, Andries van der",Bremen,Leiden,1592,15920821,15920829,NA,Dutch,
DvdM_593a-124,"Meulen, Andries van der",Bremen,Leiden,1592,15920912,15920919,NA,Dutch,
DvdM_593a-125,"Meulen, Andries van der",Bremen,Leiden,1592,15921209,15921218,NA,Dutch,
DvdM_593a-126,"Meulen, Andries van der",Bremen,Leiden,1592,15921216,15921226,NA,Dutch,
DvdM_593a-127,"Meulen, Andries van der",Bremen,Leiden,1592,15921219,NA,NA,Dutch,
DvdM_593a-128/129,"Meulen, Andries van der",Bremen,Leiden,1592,15921225,15930105,NA,Dutch,
DvdM_593a-130,"Meulen, Andries van der",Bremen,Leiden,1593,15930101,15930112,NA,Dutch,
DvdM_593a-131,"Meulen, Andries van der",Bremen,Leiden,1593,15930102,15930112,NA,Dutch,
DvdM_593b-01,"Meulen, Andries van der",Bremen,Leiden,1593,15930326,15930401,15930405,Dutch,Changed date to new style
DvdM_593b-02,"Meulen, Andries van der",Bremen,Leiden,1593,15930402,NA,NA,Dutch,Changed date to new style. Answered date is unclear.
DvdM_593b-03,"Meulen, Andries van der",Bremen,Leiden,1593,15930504,15930510,15930518,Dutch,Changed date to new style
DvdM_593b-04,"Meulen, Andries van der",Bremen,Leiden,1593,15930517,15930527,NA,Dutch,Changed date to new style
DvdM_593b-05,"Meulen, Andries van der",Bremen,Leiden,1593,15930525,15930530,15930531,Dutch,Changed date to new style. Responded on 31 May and 8 June.
DvdM_593b-06,"Meulen, Andries van der",Bremen,Leiden,1593,15930601,15930608,NA,Dutch,Changed date to new style
DvdM_593b-07,"Meulen, Andries van der",Bremen,Leiden,1593,15930607,15930614,15930615,Dutch,Changed date to new style
DvdM_593b-08,"Meulen, Andries van der",Bremen,Leiden,1593,15930615,15930620,15930622,Dutch,Changed date to new style
DvdM_593b-09,"Meulen, Andries van der",Bremen,Leiden,1593,15930621,15930628,NA,Dutch,Changed date to new style
DvdM_593b-10,"Meulen, Andries van der",Bremen,Leiden,1593,15930628,15930704,15930706,Dutch,Changed date to new style
DvdM_593b-11,"Meulen, Andries van der",Bremen,Leiden,1593,15930705,15930710,15930713,Dutch,Changed date to new style
DvdM_593b-12/13,"Meulen, Andries van der",Bremen,Leiden,1593,15930612,15930618,15930618,Dutch,Changed date to new style
DvdM_593b-14,"Meulen, Andries van der",Bremen,Leiden,1593,15930719,15930726,15930727,Dutch,Changed date to new style
DvdM_593b-15,"Meulen, Andries van der",Bremen,Leiden,1593,15930726,15930801,15930804,Dutch,Changed date to new style
DvdM_593b-16,"Meulen, Andries van der",Bremen,Leiden,1593,15930728,15930805,NA,Dutch,Changed date to new style
DvdM_593b-17,"Meulen, Andries van der",Bremen,Leiden,1593,15930730,15930808,NA,Dutch,Changed date to new style
DvdM_593b-18,"Meulen, Andries van der",Hamburg,Leiden,1593,15930810,15930817,NA,Dutch,Changed date to new style
DvdM_593b-19/20,"Meulen, Andries van der",Staden,Leiden,1593,15930815,NA,NA,Dutch,Changed date to new style
DvdM_593b-21,"Meulen, Andries van der",Staden,Leiden,1593,15930821,15930829,NA,Dutch,Changed date to new style
DvdM_593b-22,"Meulen, Andries van der",Staden,Leiden,1593,15930828,15930905,NA,Dutch,Changed date to new style
DvdM_593b-23,"Meulen, Andries van der",Staden,Leiden,1593,15930904,15930912,NA,Dutch,Changed date to new style
DvdM_593b-24,"Meulen, Andries van der",Bremen,Leiden,1593,15931004,15931012,NA,Dutch,Changed date to new style
DvdM_593b-25,"Meulen, Andries van der",Bremen,Leiden,1593,15931012,15931122,NA,Dutch,Changed date to new style
DvdM_593b-26,"Meulen, Andries van der",Bremen,Leiden,1593,15931019,15931027,15931102,Dutch,Changed date to new style
